0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.000	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.016	0.0
0.037	0.0
0.037	0.0
0.037	0.0
0.037	0.0
0.037	0.0
0.037	0.0
0.037	0.0
0.048	0.0
0.048	0.0
0.048	0.0
0.048	0.0
0.048	0.0
0.048	0.0
0.063	0.0
0.063	0.0
0.063	0.0
0.063	0.0
0.063	0.0
0.063	0.0
0.095	0.0
0.095	0.0
0.095	0.0
0.095	0.0
0.095	0.0
0.095	0.0
0.095	0.0
0.095	0.0
0.096	0.0
0.096	0.0
0.096	0.0
0.096	0.0
0.096	0.0
0.111	0.0
0.111	0.0
0.111	0.0
0.111	0.0
0.111	0.0
0.111	0.0
0.126	0.0
0.126	0.0
0.126	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.142	0.0
0.158	0.0
0.158	0.0
0.158	0.0
0.158	0.0
0.158	0.0
0.158	0.0
0.158	0.0
0.173	0.0
0.173	0.0
0.173	0.0
0.173	0.0
0.173	0.0
0.189	0.0
0.189	0.0
0.189	0.0
0.189	0.0
0.189	0.0
0.189	0.0
0.189	0.0
0.189	0.0
0.205	0.0
0.205	0.0
0.205	0.0
0.205	0.0
0.205	0.0
0.205	0.0
0.205	0.0
0.221	0.0
0.221	0.0
0.221	0.0
0.221	0.0
0.221	0.0
0.221	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.252	0.0
0.268	0.0
0.268	0.0
0.268	0.0
0.268	0.0
0.268	0.0
0.284	0.0
0.286	0.0
0.286	0.0
0.286	0.0
0.286	0.0
0.286	0.0
0.286	0.0
0.300	0.0
0.300	0.0
0.300	0.0
0.300	0.0
0.316	0.0
0.317	0.0
0.317	0.0
0.317	0.0
0.317	0.0
0.326	0.0
0.326	0.0
0.338	0.0
0.338	0.0
0.338	0.0
0.338	0.0
0.349	0.0
0.349	0.0
0.349	0.0
0.349	0.0
0.349	0.0
0.349	0.0
0.349	0.0
0.349	0.0
0.359	0.0
0.359	0.0
0.365	0.0
0.365	0.0
0.365	0.0
0.365	0.0
0.374	0.0
0.374	0.0
0.380	0.0
0.381	0.0
0.381	0.0
0.381	0.0
0.396	0.0
0.396	0.0
0.396	0.0
0.396	0.0
0.397	0.0
0.397	0.0
0.397	0.0
0.397	0.0
0.397	0.0
0.412	0.0
0.412	0.0
0.415	0.0
0.415	0.0
0.415	0.0
0.415	0.0
0.415	0.0
0.428	0.0
0.428	0.0
0.428	0.0
0.428	0.0
0.439	0.0
0.444	0.0
0.444	0.0
0.444	0.0
0.444	0.0
0.444	0.0
0.444	0.0
0.444	0.0
0.460	0.0
0.460	0.0
0.461	0.0
0.461	0.0
0.461	0.0
0.461	0.0
0.461	0.0
0.461	0.0
0.476	0.0
0.476	0.0
0.476	0.0
0.476	0.0
0.476	0.0
0.491	0.0
0.491	0.0
0.491	0.0
0.491	0.0
0.491	0.0
0.491	0.0
0.491	0.0
0.507	0.0
0.507	0.0
0.507	0.0
0.507	0.0
0.507	0.0
0.507	0.0
0.523	0.0
0.523	0.0
0.523	0.0
0.523	0.0
0.523	0.0
0.523	0.0
0.538	0.0
0.539	0.0
0.555	0.0
0.555	0.0
0.555	0.0
0.555	0.0
0.555	0.0
0.555	0.0
0.555	0.0
0.555	0.0
0.557	0.0
0.557	0.0
0.557	0.0
0.557	0.0
0.557	0.0
0.571	0.0
0.571	0.0
0.571	0.0
0.571	0.0
0.586	0.0
0.586	0.0
0.586	0.0
0.586	0.0
0.586	0.0
0.586	0.0
0.586	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.602	0.0
0.618	0.0
0.618	0.0
0.618	0.0
0.618	0.0
0.618	0.0
0.618	0.0
0.618	0.0
0.633	0.0
0.633	0.0
0.639	0.0
0.639	0.0
0.639	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.650	0.0
0.665	0.0
0.665	0.0
0.665	0.0
0.665	0.0
0.665	0.0
0.665	0.0
0.681	0.0
0.681	0.0
0.681	0.0
0.681	0.0
0.697	0.0
0.697	0.0
0.697	0.0
0.697	0.0
0.697	0.0
0.697	0.0
0.697	0.0
0.697	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.712	0.0
0.728	0.0
0.728	0.0
0.728	0.0
0.739	0.0
0.739	0.0
0.739	0.0
0.744	0.0
0.744	0.0
0.744	0.0
0.744	0.0
0.744	0.0
0.744	0.0
0.744	0.0
0.760	0.0
0.760	0.0
0.760	0.0
0.760	0.0
0.760	0.0
0.760	0.0
0.775	0.0
0.775	0.0
0.775	0.0
0.775	0.0
0.775	0.0
0.775	0.0
0.775	0.0
0.791	0.0
0.791	0.0
0.791	0.0
0.791	0.0
0.791	0.0
0.791	0.0
0.791	0.0
0.807	0.0
0.807	0.0
0.807	0.0
0.807	0.0
0.807	0.0
0.822	0.0
0.822	0.0
0.822	0.0
0.822	0.0
0.822	0.0
0.822	0.0
0.838	0.0
0.840	0.0
0.840	0.0
0.840	0.0
0.840	0.0
0.849	0.0
0.854	0.0
0.854	0.0
0.854	0.0
0.854	0.0
0.854	0.0
0.854	0.0
0.854	0.0
0.870	0.0
0.870	0.0
0.870	0.0
0.870	0.0
0.870	0.0
0.870	0.0
0.870	0.0
0.885	0.0
0.885	0.0
0.885	0.0
0.885	0.0
0.885	0.0
0.885	0.0
0.885	0.0
0.901	0.0
0.901	0.0
0.901	0.0
0.901	0.0
0.901	0.0
0.901	0.0
0.901	0.0
0.916	0.0
0.916	0.0
0.916	0.0
0.916	0.0
0.916	0.0
0.916	0.0
0.932	0.0
0.932	0.0
0.932	0.0
0.940	0.0
0.940	0.0
0.940	0.0
0.940	0.0
0.948	0.0
0.948	0.0
0.948	0.0
0.948	0.0
0.948	0.0
0.948	0.0
0.964	0.0
0.964	0.0
0.964	0.0
0.964	0.0
0.964	0.0
0.964	0.0
0.980	0.0
0.980	0.0
0.980	0.0
0.980	0.0
0.980	0.0
0.980	0.0
0.980	0.0
0.995	0.0
0.995	0.0
0.995	0.0
0.995	0.0
1.011	0.0
1.011	0.0
1.011	0.0
1.011	0.0
1.011	0.0
1.011	0.0
1.011	0.0
1.011	0.0
1.011	79.0
1.027	0.0
1.027	0.0
1.027	0.0
1.027	0.0
1.027	0.0
1.027	0.0
1.040	0.0
1.043	0.0
1.043	0.0
1.043	0.0
1.043	0.0
1.043	0.0
1.059	0.0
1.059	0.0
1.059	0.0
1.059	0.0
1.059	0.0
1.059	0.0
1.059	0.0
1.069	0.0
1.069	0.0
1.075	0.0
1.075	0.0
1.075	0.0
1.075	0.0
1.075	0.0
1.075	0.0
1.090	0.0
1.090	0.0
1.090	0.0
1.090	0.0
1.090	0.0
1.090	0.0
1.106	0.0
1.106	0.0
1.106	0.0
1.106	0.0
1.106	0.0
1.106	0.0
1.106	0.0
1.106	0.0
1.122	0.0
1.122	0.0
1.122	0.0
1.122	0.0
1.122	0.0
1.122	0.0
1.122	0.0
1.137	0.0
1.140	0.0
1.140	0.0
1.140	0.0
1.140	0.0
1.140	0.0
1.140	0.0
1.153	0.0
1.153	0.0
1.153	0.0
1.153	0.0
1.153	0.0
1.153	0.0
1.169	0.0
1.169	0.0
1.169	0.0
1.169	0.0
1.169	0.0
