1.217	48.0
1.220	54.0
1.228	56.0
1.234	58.0
1.235	54.0
1.240	53.0
1.245	58.0
1.250	55.0
1.255	54.0
1.262	57.0
1.265	55.0
1.270	58.0
1.275	55.0
1.280	55.0
1.285	57.0
1.290	58.0
1.295	60.0
1.300	58.0
1.305	55.0
1.310	58.0
1.316	54.0
1.320	57.0
1.325	58.0
1.330	55.0
1.335	56.0
1.340	55.0
1.352	54.0
1.352	54.0
1.355	55.0
1.360	57.0
1.365	57.0
1.370	57.0
1.375	55.0
1.380	54.0
1.385	56.0
1.390	59.0
1.395	54.0
1.400	53.0
1.405	52.0
1.410	55.0
1.415	56.0
1.422	51.0
1.425	54.0
1.431	58.0
1.435	55.0
1.440	55.0
1.445	55.0
1.450	57.0
1.455	59.0
1.460	58.0
1.465	54.0
1.470	55.0
1.475	55.0
1.492	54.0
1.492	55.0
1.493	52.0
1.496	55.0
1.501	52.0
1.505	55.0
1.510	55.0
1.517	54.0
1.522	59.0
1.525	54.0
1.530	57.0
1.535	55.0
1.540	55.0
1.545	56.0
1.550	58.0
1.555	56.0
1.560	58.0
1.565	56.0
1.570	58.0
1.575	54.0
1.580	54.0
1.585	57.0
1.590	55.0
1.595	59.0
1.600	58.0
1.605	53.0
1.610	56.0
1.615	55.0
1.620	54.0
1.625	59.0
1.630	56.0
1.641	57.0
1.641	57.0
1.645	59.0
1.650	53.0
1.656	58.0
1.666	52.0
1.666	55.0
1.670	59.0
1.675	54.0
1.680	52.0
1.685	55.0
1.690	57.0
1.695	59.0
1.700	56.0
1.705	60.0
1.710	55.0
1.715	55.0
1.720	57.0
1.725	57.0
1.730	60.0
1.735	55.0
1.740	58.0
1.745	58.0
1.750	55.0
1.755	55.0
1.760	57.0
1.765	56.0
1.770	58.0
1.784	55.0
1.784	53.0
1.785	60.0
1.792	58.0
1.796	57.0
1.803	58.0
1.807	59.0
1.810	58.0
1.815	60.0
1.820	55.0
1.825	57.0
1.830	50.0
1.835	58.0
1.841	57.0
1.845	59.0
1.851	57.0
1.855	55.0
1.860	54.0
1.865	60.0
1.871	57.0
1.876	56.0
1.880	57.0
1.885	54.0
1.890	57.0
1.895	58.0
1.901	59.0
1.905	57.0
1.910	55.0
1.919	58.0
1.920	55.0
1.925	55.0
1.931	58.0
1.934	57.0
1.940	52.0
1.945	55.0
1.950	55.0
1.955	55.0
1.962	55.0
1.965	55.0
1.970	55.0
1.975	58.0
1.980	59.0
1.985	60.0
1.990	55.0
1.995	57.0
2.000	57.0
2.005	55.0
2.010	61.0
2.017	57.0
2.020	55.0
2.025	54.0
2.030	54.0
2.041	55.0
2.041	57.0
2.046	57.0
2.052	59.0
2.055	58.0
2.060	57.0
2.065	55.0
2.070	57.0
2.075	58.0
2.080	55.0
2.085	54.0
2.090	57.0
2.095	55.0
2.100	59.0
2.105	51.0
2.110	53.0
2.115	58.0
2.120	57.0
2.125	55.0
2.130	58.0
2.136	58.0
2.140	56.0
2.145	58.0
2.150	53.0
2.155	55.0
2.173	54.0
2.173	56.0
2.173	57.0
2.175	59.0
2.181	59.0
2.186	58.0
2.190	58.0
2.195	58.0
2.200	56.0
2.205	54.0
2.210	58.0
2.215	55.0
2.222	55.0
2.225	58.0
2.230	54.0
2.235	55.0
2.240	55.0
2.245	56.0
2.250	57.0
2.255	55.0
2.260	55.0
2.265	55.0
2.271	55.0
2.275	55.0
2.280	54.0
2.285	53.0
2.290	57.0
2.295	52.0
2.300	58.0
2.314	57.0
2.314	55.0
2.315	61.0
2.322	57.0
2.326	56.0
2.333	54.0
2.337	54.0
2.342	57.0
2.345	58.0
2.350	54.0
2.355	55.0
2.360	58.0
2.365	56.0
2.370	57.0
2.375	55.0
2.380	57.0
2.385	57.0
2.390	57.0
2.395	57.0
2.400	57.0
2.405	57.0
2.410	55.0
2.415	58.0
2.420	55.0
2.427	57.0
2.430	58.0
2.435	55.0
2.440	53.0
2.452	53.0
2.452	55.0
2.455	57.0
2.462	54.0
2.465	53.0
2.470	54.0
2.475	55.0
2.480	58.0
2.485	55.0
2.490	55.0
2.495	55.0
2.500	55.0
2.505	55.0
2.510	50.0
2.515	54.0
2.520	54.0
2.525	56.0
2.530	55.0
2.535	55.0
2.540	54.0
2.546	57.0
2.551	56.0
2.555	54.0
2.560	53.0
2.565	54.0
2.570	53.0
2.575	56.0
2.589	57.0
2.589	58.0
2.592	54.0
2.595	57.0
2.601	57.0
2.605	54.0
2.611	58.0
2.615	57.0
