0.000	1488.0
0.001	1485.0
0.002	1492.0
0.003	1488.0
0.004	1491.0
0.005	1509.0
0.006	1510.0
0.007	1507.0
0.008	1513.0
0.009	1510.0
0.010	1523.0
0.011	1525.0
0.012	1527.0
0.013	1528.0
0.014	1526.0
0.015	1553.0
0.016	1535.0
0.017	1535.0
0.018	1553.0
0.019	1561.0
0.020	1571.0
0.021	1573.0
0.022	1573.0
0.023	1579.0
0.024	1573.0
0.025	1590.0
0.026	1591.0
0.027	1593.0
0.028	1615.0
0.029	1591.0
0.030	1615.0
0.031	1613.0
0.032	1614.0
0.033	1617.0
0.034	1614.0
0.035	1636.0
0.036	1637.0
0.037	1633.0
0.038	1638.0
0.039	1637.0
0.040	1659.0
0.041	1659.0
0.042	1658.0
0.043	1657.0
0.044	1663.0
0.045	1682.0
0.046	1683.0
0.047	1680.0
0.048	1687.0
0.049	1676.0
0.050	1701.0
0.051	1709.0
0.052	1709.0
0.053	1706.0
0.054	1706.0
0.055	1728.0
0.056	1732.0
0.057	1730.0
0.058	1731.0
0.059	1731.0
0.060	1748.0
0.061	1755.0
0.062	1753.0
0.063	1754.0
0.064	1755.0
0.065	1778.0
0.066	1777.0
0.067	1776.0
0.068	1754.0
0.069	1776.0
0.070	1792.0
0.071	1792.0
0.072	1793.0
0.073	1793.0
0.074	1796.0
0.075	1815.0
0.076	1817.0
0.077	1830.0
0.078	1815.0
0.079	1820.0
0.080	1841.0
0.081	1841.0
0.082	1841.0
0.083	1840.0
0.084	1841.0
0.085	1863.0
0.086	1865.0
0.087	1878.0
0.088	1876.0
0.089	1869.0
0.090	1888.0
0.091	1882.0
0.092	1890.0
0.093	1891.0
0.094	1890.0
0.095	1913.0
0.096	1911.0
0.097	1910.0
0.098	1927.0
0.099	1913.0
0.100	1941.0
0.101	1936.0
0.102	1938.0
0.103	1937.0
0.104	1939.0
0.105	1950.0
0.106	1950.0
0.107	1954.0
0.108	1955.0
0.109	1953.0
0.110	1983.0
0.111	1985.0
0.112	1983.0
0.113	1986.0
0.114	1985.0
0.115	2002.0
0.116	2005.0
0.117	2006.0
0.118	2011.0
0.119	2011.0
0.120	2030.0
0.121	2029.0
0.122	2032.0
0.123	2033.0
0.124	2032.0
0.125	2062.0
0.126	2064.0
0.127	2064.0
0.128	2061.0
0.129	2063.0
0.130	2091.0
0.131	2087.0
0.132	2092.0
0.133	2090.0
0.134	2084.0
0.135	2112.0
0.136	2112.0
0.137	2114.0
0.138	2121.0
0.139	2118.0
0.140	2139.0
0.141	2146.0
0.142	2138.0
0.143	2141.0
0.144	2139.0
0.145	2164.0
0.146	2160.0
0.147	2165.0
0.148	2160.0
0.149	2163.0
0.150	2190.0
0.151	2191.0
0.152	2193.0
0.153	2189.0
0.154	2192.0
0.155	2205.0
0.156	2211.0
0.157	2208.0
0.158	2209.0
0.159	2213.0
0.160	2224.0
0.161	2231.0
0.162	2231.0
0.163	2230.0
0.164	2230.0
0.165	2251.0
0.166	2256.0
0.167	2256.0
0.168	2255.0
0.169	2256.0
0.170	2275.0
0.171	2275.0
0.172	2279.0
0.173	2270.0
0.174	2278.0
0.175	2289.0
0.176	2297.0
0.177	2297.0
0.178	2295.0
0.179	2301.0
0.180	2319.0
0.181	2319.0
0.182	2320.0
0.183	2318.0
0.184	2318.0
0.185	2337.0
0.186	2338.0
0.187	2337.0
0.188	2338.0
0.189	2339.0
0.190	2352.0
0.191	2352.0
0.192	2352.0
0.193	2352.0
0.194	2355.0
0.195	2367.0
0.196	2370.0
0.197	2367.0
0.198	2366.0
0.199	2365.0
0.200	2370.0
0.201	2368.0
0.202	2367.0
0.203	2367.0
0.204	2368.0
0.205	2367.0
0.206	2368.0
0.207	2369.0
0.208	2368.0
0.209	2366.0
0.210	2367.0
0.211	2368.0
0.212	2365.0
0.213	2374.0
0.214	2367.0
0.215	2367.0
0.216	2365.0
0.217	2373.0
0.218	2368.0
0.219	2368.0
0.220	2368.0
0.221	2369.0
0.222	2368.0
0.223	2366.0
0.224	2367.0
0.225	2366.0
0.226	2368.0
0.227	2368.0
0.228	2363.0
0.229	2368.0
0.230	2366.0
0.231	2367.0
0.232	2368.0
0.233	2372.0
0.234	2365.0
0.235	2369.0
0.236	2367.0
0.237	2363.0
0.238	2368.0
0.239	2369.0
0.240	2367.0
0.241	2368.0
0.242	2365.0
0.243	2367.0
0.244	2367.0
0.245	2367.0
0.246	2368.0
0.247	2368.0
0.248	2370.0
0.249	2368.0
0.250	2353.0
0.251	2365.0
0.252	2355.0
0.253	2366.0
0.254	2363.0
