0.000	2363.0
0.000	2367.0
0.003	2367.0
0.005	2366.0
0.007	2368.0
0.010	2365.0
0.013	2365.0
0.015	2366.0
0.018	2366.0
0.020	2365.0
0.022	2361.0
0.024	2363.0
0.028	2363.0
0.029	2365.0
0.032	2365.0
0.036	2362.0
0.037	2368.0
0.039	2368.0
0.042	2365.0
0.044	2367.0
0.047	2372.0
0.049	2366.0
0.052	2365.0
0.054	2363.0
0.057	2361.0
0.059	2361.0
0.062	2368.0
0.064	2364.0
0.066	2367.0
0.069	2365.0
0.071	2367.0
0.074	2365.0
0.076	2365.0
0.079	2362.0
0.081	2366.0
0.084	2368.0
0.088	2362.0
0.089	2361.0
0.092	2363.0
0.094	2363.0
0.097	2364.0
0.099	2366.0
0.102	2365.0
0.104	2363.0
0.107	2366.0
0.109	2365.0
0.112	2366.0
0.115	2368.0
0.117	2367.0
0.120	2366.0
0.122	2363.0
0.126	2363.0
0.127	2367.0
0.131	2366.0
0.133	2362.0
0.135	2366.0
0.139	2366.0
0.140	2365.0
0.142	2366.0
0.145	2365.0
0.148	2365.0
0.151	2359.0
0.153	2368.0
0.155	2364.0
0.158	2367.0
0.160	2366.0
0.163	2363.0
0.165	2365.0
0.167	2363.0
0.169	2362.0
0.171	2366.0
0.174	2364.0
0.176	2365.0
0.179	2362.0
0.181	2364.0
0.183	2361.0
0.186	2359.0
0.188	2368.0
0.193	2367.0
0.193	2366.0
0.196	2367.0
0.199	2363.0
0.201	2362.0
0.203	2367.0
0.205	2367.0
0.208	2363.0
0.211	2365.0
0.212	2367.0
0.215	2367.0
0.217	2365.0
0.219	2365.0
0.223	2363.0
0.224	2366.0
0.226	2367.0
0.229	2366.0
0.232	2365.0
0.234	2365.0
0.237	2363.0
0.240	2367.0
0.241	2361.0
0.243	2362.0
0.246	2365.0
0.248	2363.0
0.250	2367.0
0.253	2368.0
0.255	2368.0
0.258	2367.0
0.260	2368.0
0.263	2367.0
0.265	2362.0
0.268	2362.0
0.270	2366.0
0.273	2363.0
0.275	2362.0
0.278	2362.0
0.280	2366.0
0.283	2366.0
0.285	2365.0
0.287	2364.0
0.290	2359.0
0.294	2367.0
0.295	2352.0
0.297	2365.0
0.300	2365.0
0.302	2368.0
0.305	2359.0
0.307	2358.0
0.309	2367.0
0.312	2365.0
0.314	2365.0
0.317	2365.0
0.319	2364.0
0.321	2363.0
0.324	2361.0
0.326	2361.0
0.328	2362.0
0.331	2367.0
0.333	2367.0
0.335	2362.0
0.338	2365.0
0.340	2367.0
0.343	2364.0
0.345	2367.0
0.348	2362.0
0.355	2364.0
0.355	2367.0
0.355	2367.0
0.357	2363.0
0.360	2365.0
0.362	2366.0
0.365	2369.0
0.367	2361.0
0.370	2364.0
0.372	2363.0
0.374	2368.0
0.376	2362.0
0.379	2368.0
0.382	2366.0
0.384	2366.0
0.386	2368.0
0.389	2365.0
0.391	2358.0
0.395	2363.0
0.396	2365.0
0.399	2363.0
0.402	2361.0
0.404	2366.0
0.407	2366.0
0.409	2361.0
0.412	2359.0
0.414	2363.0
0.416	2367.0
0.420	2361.0
0.422	2363.0
0.424	2366.0
0.427	2366.0
0.430	2363.0
0.432	2362.0
0.434	2366.0
0.437	2363.0
0.439	2367.0
0.441	2368.0
0.445	2365.0
0.446	2365.0
0.449	2368.0
0.452	2362.0
0.455	2367.0
0.456	2363.0
0.459	2364.0
0.461	2366.0
0.464	2368.0
0.466	2361.0
0.469	2365.0
0.472	2365.0
0.474	2368.0
0.477	2365.0
0.479	2362.0
0.482	2365.0
0.484	2367.0
0.488	2365.0
0.491	2365.0
0.493	2368.0
0.499	2364.0
0.501	2367.0
0.506	2362.0
0.509	2366.0
0.511	2368.0
0.514	2363.0
0.516	2366.0
0.519	2367.0
0.521	2364.0
0.524	2362.0
0.526	2363.0
0.528	2368.0
0.531	2357.0
0.533	2366.0
0.536	2367.0
0.539	2367.0
0.540	2363.0
0.543	2359.0
0.548	2365.0
0.550	2367.0
0.550	2355.0
0.552	2361.0
0.556	2362.0
0.558	2365.0
0.560	2367.0
0.562	2363.0
0.565	2367.0
0.567	2361.0
0.570	2367.0
0.572	2368.0
0.576	2361.0
0.578	2357.0
0.580	2362.0
0.583	2369.0
0.586	2366.0
0.588	2367.0
0.590	2369.0
0.592	2362.0
0.595	2365.0
0.597	2365.0
0.600	2363.0
0.602	2362.0
0.604	2359.0
0.607	2361.0
0.609	2368.0
0.611	2368.0
0.614	2358.0
0.616	2365.0
0.619	2367.0
0.621	2359.0
0.623	2366.0
0.626	2362.0
0.628	2363.0
0.631	2367.0
0.634	2362.0
0.636	2367.0
0.639	2365.0
0.641	2361.0
0.643	2362.0
0.646	2367.0
0.650	2359.0
0.651	2369.0
